;;;;;;;;;;;;;"Normalised abundance";;;;;;;;;;;"Raw abundance";;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;"LP110";"LP130";"500";"501";"502";"503";"504";"505";"506";"507";"508";"LP110";"LP130";"500";"501";"502";"503";"504";"505";"506";"507";"508";"Tags";;;;;;;;;;;;;;;
"Compound";"Neutral mass (Da)";"m/z";"Charge";"Retention time (min)";"Chromatographic peak width (min)";"Identifications";"Max Fold Change";"Highest Mean";"Lowest Mean";"Isotope Distribution";"Maximum Abundance";"Minimum CV%";"210921C1NHR_B1LP110abcNR";"210921C1NHR_B1LP130abcNR";"210921C1NHR_B1500abcNR";"210921C1NHR_B1501abcNR";"210921C1NHR_B1502abcNR";"210921C1NHR_B1503abcNR";"210921C1NHR_B1504abcNR";"210921C1NHR_B1505abcNR";"210921C1NHR_B1506abcNR";"210921C1NHR_B1507abcNR";"210921C1NHR_B1508abcNR";"210921C1NHR_B1LP110abcNR";"210921C1NHR_B1LP130abcNR";"210921C1NHR_B1500abcNR";"210921C1NHR_B1501abcNR";"210921C1NHR_B1502abcNR";"210921C1NHR_B1503abcNR";"210921C1NHR_B1504abcNR";"210921C1NHR_B1505abcNR";"210921C1NHR_B1506abcNR";"210921C1NHR_B1507abcNR";"210921C1NHR_B1508abcNR";"D0NoQC - Anova p-value <= 0,05";"D0NoQC - Max fold change >= 2";"D0NoQC - Minimum CV >= 30";"D0NoQC - qValue>0.004";"D0NoQC - Power<0.8";"D-MolNet - Not fragmented";"Accepted Compound ID";"Accepted Description";"Adducts";"Formula";"Score";"Fragmentation Score";"Mass Error (ppm)";"Isotope Similarity";"Retention Time Error (mins)";"Compound Link"
"6,07_195,0297m/z";;"195,029652909619";"1";"6,07091666666667";"0,0419666666666672";"0";"Infinity";"507";"LP110";"100";"66,7267317038312";"---";"0";"0";"0";"0";"0";"0";"0";"17,7821327151512";"24,1313411161071";"66,7267317038312";"61,7445912112579";"0";"0";"0";"0";"0";"0";"0";"18,9613761785218";"22,6197968576774";"73,0061122663431";"66,9937136173465";"x";"x";;;;;;;;;;;;;;
"6,07_239,0196m/z";;"239,019630714619";"1";"6,06711666666667";"0,0838666666666663";"0";"Infinity";"508";"LP110";"100 - 1,08";"615,995435682297";"---";"0";"66,9747746132467";"11,4937857330017";"27,0612930034508";"4,59729541925274";"0";"0";"330,986850697566";"455,232228456934";"577,814147482547";"615,995435682297";"0";"75,8056949140709";"10,2378695011075";"23,9661381300671";"4,37222290038835";"0";"0";"352,936640770505";"426,717291891021";"632,189880173168";"668,363349698039";"x";"x";;;;;;;;;;;;;;
"6,07_339,0720m/z";;"339,072024608296";"1";"6,07091666666667";"0,0610166666666672";"0";"Infinity";"508";"LP110";"100";"175,789118113926";"---";"0";"0";"0";"0";"0";"0";"0";"79,7175085473283";"124,103270556526";"161,284416675088";"175,789118113926";"0";"0";"0";"0";"0";"0";"0";"85,004070759887";"116,329662568495";"176,462235298077";"190,733562324128";"x";"x";;;;;;;;;;;;;;
"6,07_383,0619m/z";;"383,061850945907";"1";"6,07091666666667";"0,0838666666666663";"0";"Infinity";"508";"LP110";"100 - 5,91";"678,932557755813";"---";"0";"85,3412470019554";"15,7982888854753";"41,5679700218862";"4,69940937425755";"0";"0";"367,275650438552";"482,278367541787";"671,553184377384";"678,932557755813";"0";"96,5938679327344";"14,0720232399924";"36,8136035186484";"4,46933760192603";"0";"0";"391,631975800234";"452,069308960454";"734,750315497028";"736,650975373084";"x";"x";;;;;;;;;;;;;;
"6,08_525,1249m/z";;"525,124860447091";"1";"6,08235";"0,0990666666666664";"0";"4,20642802771909";"506";"LP110";"100 - 17,1";"1460,82017586229";"---";"347,282817211166";"508,623323728981";"821,646449809725";"1007,18558729599";"764,510319577779";"845,354334682644";"870,01603912681";"1371,72211147664";"1460,82017586229";"1356,80185776033";"1318,25555474399";"329,164414231882";"575,687558897046";"731,865838167438";"891,98801050158";"727,081734369923";"798,777018157618";"879,790348664145";"1462,68950888794";"1369,31700002144";"1484,48494661018";"1430,32504348158";"x";"x";;;;;;;;;;;;;;
"6,34_353,0300m/z";;"353,03002455976";"1";"6,33838333333333";"0,107566666666667";"0";"Infinity";"505";"LP110";"100";"164,657915081915";"---";"0";"44,2332286454525";"0";"0";"0";"0";"0";"164,657915081915";"127,977344144474";"155,007552439129";"164,589636395033";"0";"50,065575511445";"0";"0";"0";"0";"0";"175,577402252716";"119,961071081991";"169,594680970301";"178,581973719855";"x";"x";;;;;;;;;;;;;;
"6,35_265,0503m/z";;"265,050324255341";"1";"6,35458333333333";"0,115183333333333";"0";"Infinity";"506";"LP110";"100";"264,787123321394";"---";"0";"77,576353814885";"0";"0";"0";"0";"0";"208,512911616982";"264,787123321394";"242,082577082584";"253,442157701699";"0";"87,8051392303463";"0";"0";"0";"0";"0";"222,340695493726";"248,201329186007";"264,86398103029";"274,988156833634";"x";"x";;;;;;;;;;;;;;
"6,35_278,0218m/z";;"278,021796821483";"1";"6,35458333333333";"0,0580666666666669";"0";"Infinity";"508";"LP110";"100";"99,2034716621733";"---";"0";"0";"0";"0";"0";"0";"0";"86,1079664150295";"67,8917708558429";"74,516685719557";"99,2034716621733";"0";"0";"0";"0";"0";"0";"0";"91,8183195074082";"63,639151163551";"81,529147081625";"107,637103752829";"x";"x";;;;;;;;;;;;;;
"6,35_293,0454m/z";;"293,045369045351";"1";"6,35458333333333";"0,21415";"0";"7,63254223740979";"506";"LP110";"100 - 10,1";"3789,57417310605";"---";"496,502221046613";"1061,01650760538";"514,318781522574";"579,145856295771";"514,59312579975";"538,557199932428";"508,930242645924";"3084,54242391643";"3789,57417310605";"3541,38140282565";"3662,00694263677";"470,598758867653";"1200,91622762129";"458,119603889779";"512,905631954485";"489,399884893584";"508,883785910719";"514,647886345372";"3289,09755513494";"3552,20199160602";"3874,64636242306";"3973,32688689031";"x";"x";;;;;;;;;;;;;;
"6,35_337,0352m/z";;"337,035218664717";"1";"6,35458333333333";"0,187516666666667";"0";"8,49906634890885";"506";"LP110";"100 - 12 - 0,0867";"2349,26128347716";"---";"276,414042088137";"598,888406627646";"310,473880602276";"343,916491654268";"316,294541656917";"314,452848722264";"325,87726866063";"1967,13502978016";"2349,26128347716";"2237,46337813326";"2280,10609795611";"261,992997465476";"677,854492270438";"276,548662637929";"304,580795276235";"300,8095221614";"297,127131840915";"329,538379665281";"2097,58794915687";"2202,1077379073";"2448,0219307137";"2473,94584605794";"x";"x";;;;;;;;;;;;;;
"6,36_697,0603m/z";;"697,060341424613";"1";"6,36218333333333";"0,0466499999999996";"0";"Infinity";"508";"LP110";"100 - 10,6";"141,961379298475";"---";"0";"0";"0";"0";"0";"0";"0";"134,160001282304";"90,0727626871248";"139,726455430837";"141,961379298475";"0";"0";"0";"0";"0";"0";"0";"143,05698271261";"84,4307651443631";"152,875542249527";"154,030009801272";"x";"x";;;;;;;;;;;;;;
"6,42_593,1511m/z";;"593,151142874618";"1";"6,4231";"0,0685166666666674";"0";"1,25940171350273";"501";"507";"100 - 23,2 - 0,0989";"1111,26496407261";"---";"896,637737735598";"885,318097084131";"1031,70855695864";"1111,26496407261";"1028,11909309704";"998,546107013827";"1004,11070715366";"946,342579310513";"1004,36236350689";"882,375299444284";"905,603941917836";"849,858447043397";"1002,05120445738";"918,974636789235";"984,163233614598";"977,784856796527";"943,52823322641";"1015,39152086293";"1009,10042273895";"941,450892626042";"965,412039933297";"982,59248211723";"x";;;;;;;;;;;;;;;
"6,46_425,0147m/z";;"425,01466687548";"1";"6,46116666666667";"0,0685333333333329";"0";"Infinity";"LP110";"500";"100 - 0,529";"278,491999230591";"---";"278,491999230591";"83,5135719488976";"0";"0";"0";"42,9614780814379";"36,48169998717";"6,22806140039532";"26,0221172414553";"29,2648732140021";"39,0719434276677";"263,962543644257";"94,5252058390697";"0";"0";"0";"40,594387406102";"36,8915584404471";"6,64108276366682";"24,3921381317468";"32,0188710696146";"42,3935852050645";"x";"x";;;;;;;;;;;;;;
"6,47_499,1456m/z";;"499,14561631318";"1";"6,46878333333333";"0,0875666666666666";"0";"1,31827235950138";"501";"LP110";"100 - 18 - 0,146";"1644,44033332411";"---";"1247,42077877299";"1265,46548171833";"1620,61998822404";"1644,44033332411";"1512,86457707727";"1304,29094419687";"1358,13204432345";"1432,72309264637";"1451,24216181797";"1463,25849167124";"1332,17102492523";"1182,34047178849";"1432,3227033668";"1443,53621476385";"1456,35628608262";"1438,79836857618";"1232,42714737682";"1373,39015727401";"1527,73584330387";"1360,33893572985";"1600,95978013406";"1445,42351617182";"x";;;;;;;;;;;;;;;
"6,53_437,1086m/z";;"437,108626091853";"1";"6,53066666666667";"0,0543499999999995";"0";"7,33053349188385";"LP130";"LP110";"100";"134,799411744286";"---";"18,3887587299795";"134,799411744286";"49,8801249745731";"73,4501951239445";"59,2505153969342";"68,9976827735699";"70,7430763059426";"89,9155194044452";"111,941701655533";"101,645578612386";"100,267998208939";"17,4293823242185";"152,573310478338";"44,4297659666958";"65,0492761671204";"56,3497527684214";"65,1960498035983";"71,5378486944282";"95,8783749410543";"104,929872698239";"111,211029434057";"108,792129403062";"x";"x";;;;;;;;;;;;;;
"6,53_451,1243m/z";;"451,124319482154";"1";"6,52685";"0,1229";"0";"4,05324255404275";"506";"LP110";"100 - 10";"829,841590452682";"---";"204,735240832057";"621,172378916584";"703,811345594263";"793,744843417189";"773,794316058421";"746,889202395017";"764,22140513272";"811,975119778232";"829,841590452682";"736,3130837195";"721,675028758363";"194,053815165089";"703,076704880538";"626,906475984145";"702,959705396894";"735,911208727781";"705,737115794388";"772,807150949913";"865,822223933637";"777,861790182997";"805,604504830208";"783,027132465861";"x";"x";;;;;;;;;;;;;;
"6,74_187,0398m/z";;"187,039785740696";"1";"6,74491666666667";"0,0418666666666665";"0";"Infinity";"LP110";"500";"100";"66,6174828706258";"---";"66,6174828706258";"30,9360781985623";"0";"0";"0";"39,1635951913272";"19,8167905646895";"0";"0";"0";"0";"63,1419224907361";"35,0151369571645";"0";"0";"0";"37,0057601928597";"20,0394249027992";"0";"0";"0";"0";"x";"x";;;;;;;;;;;;;;
"6,74_245,0453m/z";;"245,045342544119";"1";"6,74491666666667";"0,0799333333333339";"0";"5,26457497407869";"LP110";"507";"100 - 0,288";"380,784885507118";"---";"380,784885507118";"235,80656395607";"107,724400616209";"123,883749561642";"89,6154505253985";"258,549507032254";"250,639802752582";"99,3468647267216";"77,4696466160105";"72,3296538432822";"72,4238343727618";"360,918616109045";"266,898702522153";"95,9534466026405";"109,714456500151";"85,2280937559271";"244,303951373097";"253,455648558068";"105,935171242707";"72,6170858328535";"79,1363025557148";"78,5808363754181";"x";"x";;;;;;;;;;;;;;
"6,74_335,0771m/z";;"335,077064426991";"1";"6,74491666666667";"0,0837500000000002";"0";"5,12162400674181";"LP110";"508";"100 - 0,677";"447,332517307875";"---";"447,332517307875";"264,063431097462";"144,974260654963";"151,752562897058";"124,366798072866";"305,507809615333";"288,637078298917";"118,881903501202";"112,284880677263";"93,0132931479056";"87,3419284037703";"423,994331792656";"298,881362592564";"129,133045985314";"134,395754242741";"118,278098967707";"288,674946322969";"291,87980949049";"126,765699548759";"105,251555596839";"101,766394792994";"94,7671694553562";"x";"x";;;;;;;;;;;;;;
"6,74_497,0936m/z";;"497,093646603865";"1";"6,74491666666667";"0,0875500000000002";"0";"1,87811569828285";"LP110";"508";"100 - 17,7 - 0,596";"2242,39063313736";"---";"2242,39063313736";"1797,48997564193";"1537,32210783235";"1566,5838877649";"1408,9157959155";"1349,48080088505";"1328,10201888399";"1437,27477278294";"1512,4712924707";"1251,84089901382";"1193,9576646889";"2125,40086251058";"2034,4969802655";"1369,34022320988";"1387,40472754659";"1339,93866955409";"1275,12713422897";"1343,02275556692";"1532,58937356913";"1417,73278261441";"1369,64654014";"1295,46015756632";"x";;;;;;;;;;;;;;;
"6,86_195,0296m/z";;"195,029595624013";"1";"6,8639";"0,058066666666666";"0";"Infinity";"505";"LP110";"100";"137,63440512966";"---";"0";"14,5955586276734";"90,3247729554422";"101,098041528886";"88,230383966019";"6,67903633034484";"14,1869131948891";"137,63440512966";"92,0865773202195";"101,10343489945";"86,6693531183365";"0";"16,5200475973085";"80,4550615190109";"89,5348802310208";"83,910836721689";"6,3110349178278";"14,3462979357559";"146,761795819178";"86,3184380130382";"110,617866787538";"94,0374162061316";"x";"x";;;;;;;;;;;;;;
"6,86_433,2076m/z";;"433,207591632467";"1";"6,8639";"0,0504499999999997";"0";"1,29313768032045";"LP110";"LP130";"100";"124,46011822666";"---";"124,46011822666";"96,2466101798368";"110,694767485389";"100,398403479894";"98,9105206153187";"104,50684313318";"107,12731562515";"97,0387346092361";"97,8436250669458";"99,3011228530584";"99,2719692916674";"117,966797897746";"108,937151486332";"98,5992439999044";"88,915263787673";"94,0680995858048";"98,7487271433057";"108,330851532229";"103,473974707528";"91,7148745353324";"108,645946505545";"107,711424603996";"x";;;"x";;;;;;;;;;;;
"6,87_182,0217m/z";;"182,021730179615";"1";"6,87151666666667";"0,0732999999999997";"0";"3,40814302391494";"LP130";"508";"100";"261,941820482853";"---";"110,397617384086";"261,941820482853";"104,207710271483";"127,082689449688";"108,428924142299";"94,3468654734255";"105,048340061666";"99,4285909211396";"100,129933837936";"89,9696712450677";"76,8576373247272";"104,637964384895";"296,480008233311";"92,8210220332726";"112,547515335031";"103,120504985187";"89,148543733052";"106,228519444539";"106,022317207751";"93,8579729940918";"98,4363500468923";"83,3915723341908";"x";"x";;;;;;;;;;;;;;
"6,87_183,0295m/z";;"183,029479686228";"1";"6,87151666666667";"0,0999500000000006";"0";"2,71015298168014";"LP130";"508";"100 - 0,273";"1047,57020162956";"---";"475,597313977742";"1047,57020162956";"532,17966303147";"548,448716882036";"513,674394873191";"497,681583224945";"476,591389135726";"460,502739223618";"423,281491114457";"415,030296351004";"386,53544973691";"450,784500433689";"1185,69696672179";"474,028842004231";"485,719499965386";"488,526132821969";"470,260333129568";"481,945717735135";"491,041530818115";"396,767891869591";"454,087104757678";"419,396172435996";"x";"x";;;;;;;;;;;;;;
"6,87_345,0828m/z";;"345,082777020139";"1";"6,87151666666667";"0,1304";"0";"2,58851246918377";"LP130";"508";"100 - 12 - 1,51";"11717,5830568152";"---";"5539,7193032827";"11717,5830568152";"6284,72398593324";"6437,83031509018";"6136,23002156104";"5617,97697398549";"5487,45185336372";"5321,31644600625";"4964,49044672102";"4734,5800704743";"4526,76322649127";"5250,70164460607";"13262,5982164863";"5597,99751910471";"5701,49883709214";"5835,81496850611";"5308,4377890402";"5549,10135242333";"5674,20592984933";"4653,52360096369";"5180,13208998803";"4911,59910949087";"x";"x";;;;;;;;;;;;;;
"6,87_345,1594m/z";;"345,159410640042";"1";"6,87151666666667";"0,0342666666666664";"0";"Infinity";"LP130";"LP110";"100";"131,245619991548";"---";"0";"131,245619991548";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"148,55093556253";"0";"0";"0";"0";"0";"0";"0";"0";"0";"x";"x";;;;;;;;;;;;;;
"6,87_744,0843m/z";;"744,084270324926";"1";"6,86771666666667";"0,0770999999999997";"0";"4,79078201435168";"LP130";"LP110";"100 - 26,8 - 1,58";"1564,52356843244";"---";"326,569558737095";"1564,52356843244";"580,837519591277";"573,995187247327";"625,613452693012";"417,673356651184";"413,606802348397";"476,477244347741";"385,084818371711";"399,378776705422";"352,039206467404";"309,531805722185";"1770,81292172062";"517,36989579059";"508,344074387316";"594,984923788087";"394,660398251775";"418,253522329512";"508,075404413386";"360,96379072482";"436,962684436059";"381,967283570824";"x";"x";;;;;;;;;;;;;;
"6,88_415,0668m/z";;"415,066758344646";"1";"6,87533333333333";"0,115183333333333";"0";"Infinity";"508";"LP110";"100 - 4,36";"456,224625212542";"---";"0";"3,37556501417247";"0";"0";"0";"0";"0";"180,985362228707";"220,045430111401";"415,703399657276";"456,224625212542";"0";"3,82064819336262";"0";"0";"0";"0";"0";"192,987623644297";"206,262176007195";"454,823551070719";"495,009867052088";"x";"x";;;;;;;;;;;;;;
"6,88_445,0071m/z";;"445,007101302507";"1";"6,87533333333333";"0,0542666666666669";"0";"14,1906698769547";"LP130";"LP110";"100";"76,0561916029907";"---";"5,35959135562051";"76,0561916029907";"31,04502729519";"29,8722921250424";"22,9025743569814";"18,4109021915688";"9,84343787206035";"10,0148145146466";"12,8667244778735";"14,9073559724504";"10,9217539612015";"5,07997131347378";"86,0845369062593";"27,6527634575514";"26,4556272030013";"21,7813194388359";"17,3964986643072";"9,95402526855204";"10,6789589534744";"12,0607757568409";"16,3102264404262";"11,8502502441451";"x";"x";;;;;;;;;;;;;;
"6,88_715,1305m/z";;"715,130471040092";"1";"6,87533333333333";"0,0580666666666669";"0";"Infinity";"LP130";"503";"100 - 12,4";"232,739414906639";"---";"5,58193033757316";"232,739414906639";"13,6739848283211";"10,8060141252908";"27,3301756519034";"0";"0";"0";"0";"0";"0";"5,29071044921068";"263,427136302784";"12,1798400878937";"9,57006847858861";"25,9921560307975";"0";"0";"0";"0";"0";"0";"x";"x";;;;;;;;;;;;;;
"6,94_501,1035m/z";;"501,103468360516";"1";"6,94385";"0,0418833333333337";"0";"Infinity";"LP130";"LP110";"100";"97,9838564238212";"---";"0";"97,9838564238212";"6,46553162647773";"12,9758835109591";"5,77792968320137";"0";"0";"45,0991146011759";"45,8813408983983";"67,2718589505366";"56,2986983775549";"0";"110,903461332428";"5,75904846190963";"11,4917574908062";"5,49505615234813";"0";"0";"48,0899164891812";"43,0074153643659";"73,6025392148269";"61,0848464966045";"x";"x";;;;;;;;;;;;;;
"6,94_609,1458m/z";;"609,145839899514";"1";"6,94005";"0,0533000000000001";"0";"Infinity";"505";"LP110";"100";"114,605816858246";"---";"0";"0";"58,3504243129683";"68,5618342168803";"51,9634337873308";"47,5110653852984";"34,8631343820759";"114,605816858246";"105,522593636766";"84,212392842051";"92,9815012441494";"0";"0";"51,9745228706649";"60,7200250587797";"49,419429135731";"44,8933016380728";"35,2548088473353";"122,206039090261";"98,9128461810066";"92,1372776555631";"100,886181993634";"x";"x";;;;;;;;;;;;;;
"6,94_675,1931m/z";;"675,193084473061";"1";"6,94005";"0,095183333333333";"0";"2,48786306234967";"LP110";"506";"100 - 23,6";"1129,73492319248";"---";"1129,73492319248";"963,028826734821";"651,924871438895";"715,826199305067";"716,25729994417";"707,500098848312";"674,854510486265";"491,073205857366";"454,098515424517";"584,250650067571";"602,054667045621";"1070,79451041148";"1090,0084375719";"580,689592912276";"633,95306231223";"681,191066441246";"668,518272301085";"682,436252180108";"523,639314620591";"425,654592625166";"639,232095763923";"653,237427842703";"x";"x";;;;;;;;;;;;;;
"6,95_393,1762m/z";;"393,176235559447";"1";"6,94766666666667";"0,0533000000000001";"0";"3,16171024873268";"LP110";"506";"100 - 0,222";"241,424969564008";"---";"241,424969564008";"207,733482588249";"132,017049804793";"134,823886707833";"135,109513231408";"107,090012782557";"110,922127775285";"92,0242232089016";"76,3589799731899";"123,329699211325";"130,346189591859";"228,829371189895";"235,124061192549";"117,591658590081";"119,403307582546";"128,494876647867";"101,189569362089";"112,168296998215";"98,1269199680133";"71,5759893717691";"134,9357541796";"141,427372427679";"x";"x";;;;;;;;;;;;;;
"7,02_447,0931m/z";;"447,093067068505";"1";"7,02476666666667";"0,0772166666666667";"0";"1,35689313133118";"506";"LP130";"100 - 12,9";"591,250589941566";"---";"536,6707870061";"435,738509016934";"497,737954523614";"538,001873074287";"470,470861216649";"529,058095216661";"533,75677169765";"548,378187751639";"591,250589941566";"527,363609581391";"503,488386603844";"508,671654586387";"493,192558953632";"443,350549813158";"476,467521440641";"447,437740190126";"499,908062679968";"539,753332300668";"584,7445451352";"554,215705298425";"576,991647922603";"546,291685151648";"x";;;;;;;;;;;;;;;
"7,04_347,0408m/z";;"347,040835206372";"1";"7,04";"0,1229";"0";"6,33945882632397";"LP130";"504";"100 - 11,8 - 0,267";"4805,3743902758";"---";"2030,21920759241";"4805,3743902758";"1280,09216413042";"1494,77197476116";"966,000861642992";"807,962606514025";"758,010190131998";"774,554241859247";"1281,3579434903";"1334,94573520602";"1397,8257661395";"1924,29882248716";"5438,98426057694";"1140,21757758442";"1323,80635380249";"918,707784447075";"763,445498693058";"766,526155237929";"825,919735603436";"1201,09596247743";"1460,57203350679";"1516,65979524087";"x";"x";;;;;;;;;;;;;;
"7,07_197,0452m/z";;"197,045242582685";"1";"7,07438333333333";"0,0762499999999999";"0";"114,028856698332";"LP110";"505";"100";"479,797742483806";"---";"479,797742483806";"74,985111559133";"41,9979520808398";"32,7656603142028";"54,4148808681184";"77,0660533297726";"77,8825780324312";"4,20768703972129";"4,90658326798961";"21,7773999414908";"22,1628816301609";"454,765784621097";"84,872230220614";"37,4088714289189";"29,0180643220893";"51,7508592676349";"72,8198694374016";"78,7575600914041";"4,48672485351921";"4,59924362484453";"23,8267822265637";"24,0470252655171";"x";"x";;;;;;;;;;;;;;
"7,08_491,1192m/z";;"491,119154663521";"1";"7,07818333333333";"0,12195";"0";"3,40035676085967";"LP110";"506";"100 - 12,8";"1425,66161994903";"---";"1425,66161994903";"770,741529195215";"581,361191122916";"539,362830517201";"462,53657694174";"646,651133656172";"562,811036814139";"556,098390772199";"419,26824748489";"537,993572437065";"439,73482099144";"1351,28215035774";"872,367209254048";"517,836346177513";"477,672818396034";"439,891899376923";"611,0219621977";"569,134011377195";"592,976722680623";"393,006030678189";"588,621953226224";"477,118207233419";"x";"x";;;;;;;;;;;;;;
"7,09_417,0823m/z";;"417,082292291749";"1";"7,0896";"0,0724499999999999";"0";"Infinity";"507";"LP110";"100 - 4,41";"316,450617718944";"---";"0";"0";"0";"0";"4,27621732165573";"0";"0";"254,4202027316";"122,317976537222";"316,450617718944";"247,45657695111";"0";"0";"0";"0";"4,06686401367253";"0";"0";"271,292383691368";"114,656196189085";"346,230494646216";"268,49372104951";"x";"x";;;;;;;;;;;;;;
"7,10_64,0130n";"64,0129564868725";"173,024115843745";"1";"7,10483333333333";"0,0913666666666666";"0";"2,13961710277065";"LP130";"508";"100";"621,282038348265";"---";"336,18070831001";"621,282038348265";"377,682648396569";"407,400883648338";"395,016916790639";"320,261896384348";"357,379772960398";"293,748333864095";"303,255179024947";"298,89315854681";"290,370663771453";"318,641523400328";"703,200823393373";"336,413585300665";"360,804114222568";"375,677839279156";"302,616112709034";"361,394802989963";"313,228607019973";"284,259814345929";"327,020774602952";"315,056083617517";"x";"x";;;;;;;"2M+FA-H, 2M+Hac-H";;;;;;;
"7,10_174,0317m/z";;"174,03172758629";"1";"7,10483333333333";"0,1028";"0";"3,23208255738414";"LP130";"506";"100";"1056,22870533435";"---";"422,415446417951";"1056,22870533435";"404,80614094889";"444,693146659377";"389,399400667672";"410,629583814129";"404,374574432368";"344,506535426288";"326,795088485981";"352,647621622566";"356,865317188793";"400,377231730753";"1195,49713244161";"360,573316795191";"393,831047798557";"370,33534322522";"388,004723072118";"408,917573735573";"367,352899610925";"306,325225774775";"385,833850950588";"387,203678746689";"x";"x";;;;;;;;;;;;;;
"7,10_175,0398m/z";;"175,039802462318";"1";"7,10483333333333";"0,121933333333333";"0";"2,99113727910279";"LP130";"505";"100 - 8,1";"14795,1710721222";"---";"6310,13892010699";"14795,1710721222";"6111,26995260094";"6337,06557228273";"5972,4585415633";"6292,89805379324";"6212,42029485408";"4946,33635690572";"5158,40202447767";"5307,00261594079";"5220,62155221241";"5980,92700940008";"16745,9798255589";"5443,49666108036";"5612,2591343013";"5680,0613460006";"5946,1720804518";"6282,21454715186";"5274,35858629462";"4835,28890261447";"5806,42298647012";"5664,44474426604";"x";"x";;;;;;;;;;;;;;
"7,10_243,0298m/z";;"243,029807776165";"1";"7,10483333333333";"0,0723333333333329";"0";"2,06202353532566";"502";"LP110";"100 - 2,71";"457,042693650295";"---";"221,647661057425";"302,063178996832";"441,872236796656";"444,326669181544";"457,042693650295";"320,380889973231";"346,04380668613";"352,584301570784";"322,031859585186";"323,518676233637";"323,928522035307";"210,083882363438";"341,891545347273";"393,589231744378";"393,506486446142";"434,666983388639";"302,728549991495";"349,931481312707";"375,966352507799";"301,860357054707";"353,963699319257";"351,466812104618";"x";"x";;;;;;;;;;;;;;
"7,10_335,0771m/z";;"335,077136327557";"1";"7,09721666666667";"0,0647166666666665";"0";"Infinity";"LP130";"501";"100";"130,151431446309";"---";"96,713358379311";"130,151431446309";"4,34797058079341";"0";"4,98547068876772";"37,4113195490132";"18,6949069834726";"11,2812582531022";"3,92375558174473";"0";"0";"91,6676391160661";"147,312473417374";"3,8728715181288";"0";"4,74139404297586";"35,3500313994617";"18,9049373730405";"12,0293884277371";"3,67797851562432";"0";"0";"x";"x";;;;;;;;;;;;;;
"7,10_351,0720m/z";;"351,071999008546";"1";"7,10483333333333";"0,0723333333333329";"0";"6,10196683860281";"LP130";"506";"100 - 1,56";"306,661198626864";"---";"90,2699100349923";"306,661198626864";"70,4270091371058";"70,2279846211927";"55,8910299237449";"63,4541108572128";"81,0502817213559";"58,8232022795024";"50,2561234333226";"56,6463257196699";"66,6675130119249";"85,5603576878537";"347,095834205219";"62,7315094998463";"62,1956083108485";"53,1547396183229";"59,957917503783";"81,9608517637517";"62,7241335060207";"47,1081693075626";"61,9770803899364";"72,3351501189837";"x";"x";;;;;;;;;;;;;;
"7,10_609,1460m/z";;"609,146003528732";"1";"7,10103333333333";"0,0571000000000002";"0";"Infinity";"507";"LP110";"100";"107,825666488335";"---";"0";"0";"49,8373470082634";"52,0784972368348";"46,4513303947171";"14,8972262061382";"11,7629284012856";"91,9211818143879";"92,5587136447249";"107,825666488335";"98,0416194270861";"0";"0";"44,3916623125321";"46,1219816150375";"44,1771850585794";"14,0764191292943";"11,8950805664055";"98,0170452598087";"86,7610005584872";"117,972700173306";"106,376478419077";"x";"x";;;;;;;;;;;;;;
"7,10_728,1049m/z";;"728,104869571916";"1";"7,10483333333333";"0,0990000000000002";"0";"4,13279820429682";"LP130";"506";"100 - 32,2 - 5,32 - 0,156";"5161,1942588492";"---";"1366,99282878247";"5161,1942588492";"1495,51600379308";"1500,99715622227";"1660,4441215475";"1614,3078092096";"1579,57203372063";"1280,29390341461";"1248,83771326729";"1352,14189242664";"1360,93602692539";"1295,67422125513";"5841,7205528183";"1332,10223674952";"1329,3195256514";"1579,15277374654";"1525,36270925148";"1597,31794333581";"1365,19812952628";"1170,61274159592";"1479,38645094552";"1476,63393101784";"x";"x";;;;;;;;;;;;;;
"7,11_145,0291m/z";;"145,029077411428";"1";"7,10865";"0,0723333333333329";"0";"3,2913447910236";"LP130";"505";"100";"186,462074763658";"---";"81,6442702472837";"186,462074763658";"79,9743462420577";"74,2491937358043";"77,9906028799177";"73,4542758177818";"73,8092408592491";"56,6522459974994";"61,7614198852141";"57,0963036082032";"73,7949643054205";"77,3847338810187";"211,047924150577";"71,2356171658635";"65,7568887374112";"74,172370672254";"69,4070935718118";"74,6384604763933";"60,4092076537854";"57,8927944668926";"62,4694038622359";"80,0685308315434";"x";"x";;;;;;;;;;;;;;
"7,11_175,0610m/z";;"175,060969891413";"1";"7,11245";"0,0571166666666665";"0";"Infinity";"LP130";"501";"100";"91,3525585757442";"---";"23,3748205254749";"91,3525585757442";"9,2257573134674";"0";"5,89420621194952";"2,33089656522943";"17,1150313384972";"2,75114091070107";"0";"17,8598759840699";"13,0780539145136";"22,1553118228848";"103,397797529026";"8,21766662597253";"0";"5,60564006210544";"2,2024688720698";"17,3073124074894";"2,93358612060501";"0";"19,540596067904";"14,1898647546862";"x";"x";;;;;;;;;;;;;;
