;;;;;;;;;;;;;"LP110";"LP130";"500";"501";"502";"503";"504";"505";"506";"507";"508";"LP110";"LP130";"500";"501";"502";"503";"504";"505";"506";"507";"508";"Tags";;;;;;;;;;;;;;;;;;;;;;;;;
"Compound";"Neutral mass (Da)";"m/z";"Charge";"Retention time (min)";"Chromatographic peak width (min)";"Identifications";"Max Fold Change";"Highest Mean";"Lowest Mean";"Isotope Distribution";"Maximum Abundance";"Minimum CV%";"210927C2PHR_B1LP110abcNR";"210927C2PHR_B1LP130abcNR";"210927C2PHR_B1500abcNR";"210927C2PHR_B1501abcNR";"210927C2PHR_B1502abcNR";"210927C2PHR_B1503abcNR";"210927C2PHR_B1504abcNR";"210927C2PHR_B1505abcNR";"210927C2PHR_B1506abcNR";"210927C2PHR_B1507abcNR";"210927C2PHR_B1508abcNR";"210927C2PHR_B1LP110abcNR";"210927C2PHR_B1LP130abcNR";"210927C2PHR_B1500abcNR";"210927C2PHR_B1501abcNR";"210927C2PHR_B1502abcNR";"210927C2PHR_B1503abcNR";"210927C2PHR_B1504abcNR";"210927C2PHR_B1505abcNR";"210927C2PHR_B1506abcNR";"210927C2PHR_B1507abcNR";"210927C2PHR_B1508abcNR";"D0NoQC - Anova p-value <= 0,05";"D0NoQC - Max fold change >= 2";"D0NoQC - Minimum CV >= 30";"D0NoQC - qValue>0.004";"D0NoQC - Power<0.8";"MD - Anova p-value <= 0,05";"MD - Minimum CV >= 30";"MD - Max fold change >= 2";"MD - qValue>0.004";"MD - Power<0.8";"MDNOLP130 - Anova p-value <= 0,05";"MDNOLP130 - Minimum CV >= 30";"MDNOLP130 - Max fold change >= 2";"MDNOLP130 - qValue>0.004";"MDNOLP130 - Power<0.8";"D-MolNet - Not fragmented";"Accepted Compound ID";"Accepted Description";"Adducts";"Formula";"Score";"Fragmentation Score";"Mass Error (ppm)";"Isotope Similarity";"Retention Time Error (mins)";"Compound Link"
"7,73_303,0493m/z";;"303,049326807304";"1";"7,72841666666667";"0,0418833333333337";"0";"6,95118832496102";"LP110";"500";"100";"61,1172404680941";"---";"61,1172404680941";"59,7048454521026";"8,79234421669";"33,0923616913367";"24,8275263545837";"49,8804831793176";"47,7177727566214";"53,2220070032346";"60,8312086240893";"44,1775390419013";"46,0045352022155";"51,608155099983";"61,1365384899196";"6,78021240233832";"26,9851042407182";"20,7668564578346";"46,0486778201043";"41,4586484432237";"60,1148139134893";"67,0264145962253";"52,7198160939974";"54,3812987385047";"x";"x";;;;"x";;;;;"x";;;;;;;;;;;;;;;
"7,74_405,0789m/z";;"405,078922819408";"1";"7,73603333333333";"0,0380666666666665";"0";"52,7289500445052";"501";"504";"100 - 1,45";"153,087100614773";"---";"102,345790170258";"54,2020604150034";"134,162212553612";"153,087100614773";"118,007807498165";"7,23313808406992";"2,90328368923641";"71,7306463402921";"31,2656133154345";"75,1111011678905";"49,696454672816";"86,4220532943462";"55,5017993548479";"103,459131610704";"124,834588916041";"98,7070223677655";"6,67749035357718";"2,52246093749829";"81,0205157497894";"34,4497833938434";"89,6347674874558";"58,7454635923985";"x";"x";;;;;"x";;"x";"x";;"x";;"x";"x";;;;;;;;;;;
"7,85_287,0551m/z";;"287,0551340005";"1";"7,8541";"0,1462";"0";"2,31018413390991";"LP130";"LP110";"100 - 12,6 - 0,14";"6752,96501818608";"---";"2923,12847234256";"6752,96501818608";"4747,07784634926";"4792,87408517214";"4640,81009110184";"4988,59853161658";"5287,37016720205";"4747,71015610182";"4893,9108597834";"4087,41843147961";"4203,15724703579";"2468,32589990029";"6914,89782159506";"3660,70700776086";"3908,34017853933";"3881,78168189477";"4605,37572842734";"4593,82758850163";"5362,58830922889";"5392,31926677377";"4877,77166135116";"4968,49166916387";"x";"x";;;;"x";;;;;;;;"x";"x";;;;;;;;;;;
"7,86_449,1076m/z";;"449,107578464286";"1";"7,85791666666667";"0,100233333333333";"0";"2,85209366277438";"LP130";"LP110";"100 - 16,4";"1637,91175922719";"---";"574,284000769421";"1637,91175922719";"1106,90547942608";"1113,76923008928";"1035,39044147341";"1094,5945474256";"1170,50835308913";"1022,01135892871";"1039,35219021271";"889,398634736096";"863,114393483631";"484,932525685927";"1677,18808335946";"853,589676979953";"908,221028598631";"866,046998351997";"1010,50808743857";"1016,97316339739";"1154,37252593158";"1145,20247728736";"1061,37493111752";"1020,27509834022";"x";"x";;;;"x";;;"x";;;;;"x";"x";;;;;;;;;;;
"8,16_265,0969m/z";;"265,096896628184";"1";"8,15743333333333";"0,111383333333334";"0";"13,1356467480736";"504";"505";"100 - 2,44";"613,769961672187";"---";"239,895119885165";"134,641251473151";"116,456192866435";"93,0901803580703";"113,873335339041";"507,392748834384";"613,769961672187";"46,7255228039837";"52,9448920326597";"85,6753789311882";"113,14474655172";"202,570411555571";"137,869882933083";"89,8051422626579";"75,9102128817664";"95,2487644393996";"468,414973755097";"533,261960816207";"52,7769670204521";"58,3369353396035";"102,241779849976";"133,746775961887";"x";"x";;;;"x";"x";"x";;;"x";"x";"x";;;;;;;;;;;;;
"8,18_271,0597m/z";;"271,059655420271";"1";"8,1841";"0,0771333333333342";"0";"2,84083515940536";"504";"LP130";"100 - 6,61";"663,82987748201";"---";"255,795008360305";"233,674197985131";"586,545432296666";"576,281614199913";"532,368065179767";"642,256023917443";"663,82987748201";"590,161635636432";"613,991904110932";"445,925115426879";"462,252949888728";"215,996474385188";"239,277591140904";"452,314253921454";"469,92776086045";"445,296524286331";"592,91808816436";"576,755534190686";"666,593743881331";"676,522411020585";"532,150286929786";"546,422557040492";"x";"x";;;;;;;"x";"x";;;;"x";"x";;;;;;;;;;;
"8,18_433,1124m/z";;"433,112440896763";"1";"8,1841";"0,0733166666666669";"0";"3,2160797363596";"504";"LP110";"100 - 12,5 - 0,111";"518,300780832418";"---";"161,159182396112";"189,526909962486";"411,599132725058";"428,960655356872";"394,787428377342";"470,062069332388";"518,300780832418";"446,670340430979";"457,830822833321";"345,229359576503";"356,439700156028";"136,084810393672";"194,071672710259";"317,40449142069";"349,795161431538";"330,217909725683";"433,952027054818";"450,315440537778";"504,518824215916";"504,457485561204";"411,983753324491";"421,342237917328";"x";"x";;;;;;;"x";"x";;;;"x";"x";;;;;;;;;;;
"8,18_575,2093m/z";;"575,209306151247";"1";"8,18028333333333";"0,0504499999999997";"0";"3,37109557314594";"LP130";"504";"100 - 1,39";"108,702665575156";"---";"102,132979805858";"108,702665575156";"55,2504483627791";"52,1247966396831";"43,6193878604976";"32,7043565100086";"32,2455009703902";"75,3558358067976";"74,7146453107866";"96,4055515325601";"89,5109492024312";"86,2423535859053";"111,309302412043";"42,6063591224019";"42,50506760345";"36,48521216091";"30,1920166015485";"28,0158693790153";"85,1152051922014";"82,3237760071";"115,046764882407";"105,809604369399";"x";"x";;;;"x";;;"x";;;;;"x";"x";;;;;;;;;;;
"8,18_578,1633n";"578,16326803863";"579,17054447063";"1";"8,1841";"0,0771166666666669";"0";"3,48426614380154";"504";"LP110";"100 - 19,8";"840,172321682776";"---";"241,133222035128";"300,088321791584";"745,215366273418";"754,746324008412";"675,641021163069";"765,487788808909";"840,172321682776";"731,305959596464";"740,752062015787";"540,584643976113";"532,745629375585";"203,615880351209";"307,284293203718";"574,672504203013";"615,456473570387";"565,136449887521";"706,683221879884";"729,967198889011";"826,017734962444";"816,192147824882";"645,113413552273";"629,750938583793";"x";"x";;;;;;;"x";"x";;;;"x";"x";;;;"M+H, M+Na";;;;;;;
"8,23_545,1991m/z";;"545,199102209373";"1";"8,23455";"0,0838166666666673";"0";"1,15408426640229";"LP130";"503";"100 - 23 - 0,174";"1036,25001257963";"---";"919,484623403326";"1036,25001257963";"1028,38578291715";"992,058888883439";"971,689086240527";"897,898050209114";"933,882243803769";"1034,64542804176";"999,693678377298";"1000,30100293987";"1004,40865136971";"776,424208508249";"1061,09878184139";"793,039247313298";"808,972559261584";"812,76432808523";"828,921762460461";"811,385221827163";"1168,64283921861";"1101,50504110825";"1193,72165261656";"1187,29700638393";"x";;;;;"x";;;;;"x";;;"x";;;;;;;;;;;;
"8,33_326,1019m/z";;"326,101892362048";"1";"8,33366666666667";"0,0580666666666652";"0";"2,20953659329237";"LP110";"506";"100 - 0,779";"190,254163340533";"---";"190,254163340533";"100,561616165213";"156,684745247948";"133,475866506956";"151,091989016978";"127,685121763657";"137,744833698642";"112,084790924107";"86,1059119446583";"128,477310027786";"118,482938526349";"160,652972792865";"102,973034612831";"120,827372860442";"108,842644864882";"126,38011548279";"117,876384905457";"119,676889873069";"126,600944389893";"94,8751583887362";"153,319997080237";"140,056975841525";"x";"x";;;;"x";;;;;"x";;;;;;;;;;;;;;;
"8,35_393,1878m/z";;"393,187847609448";"1";"8,34888333333333";"0,0466499999999996";"0";"1,28250746924781";"504";"LP130";"100";"107,659427535937";"---";"90,3146968198849";"83,9444838470062";"102,907957738458";"93,4699196577395";"95,4594412558607";"92,9661861185817";"107,659427535937";"90,9201385040309";"90,6270063935234";"84,7986207980412";"90,3830398872476";"76,2628490028407";"85,9574315764046";"79,3574266613814";"76,2198705810703";"79,8465576390202";"85,8245485984682";"93,537776387348";"102,695247979399";"99,8566926671513";"101,195489618766";"106,840490212493";;;;"x";"x";;;;"x";"x";;;;"x";"x";;;;;;;;;;;
"8,43_301,0705m/z";;"301,070453441583";"1";"8,42985";"0,0800000000000001";"0";"2,05938149727805";"504";"LP110";"100 - 5,9";"905,279151275582";"---";"439,587882319093";"500,685777999747";"730,147608502117";"749,465884485729";"732,247496446628";"775,686955823346";"905,279151275582";"641,913215639528";"650,578176446395";"592,541114541981";"606,607430616411";"371,193454368086";"512,69197845246";"563,053009379042";"611,150549070785";"612,4846443878";"716,098891615737";"786,533987391655";"725,047695109178";"716,834722966267";"707,116314404847";"717,061910447453";"x";;;;;;;;"x";"x";;;;"x";"x";;;;;;;;;;;
"8,43_463,1230m/z";;"463,123010430578";"1";"8,42985";"0,0800000000000001";"0";"2,0476186828914";"504";"LP110";"100 - 15,5";"831,803692022645";"---";"406,229782416359";"460,691274516949";"702,519007115723";"703,176829889602";"722,607617041038";"767,011947207041";"831,803692022645";"610,862958801304";"603,673406282025";"605,396986081738";"626,089473623801";"343,025461500022";"471,738426306967";"541,747225487677";"573,404226365513";"604,421416943082";"708,09029483806";"722,69627958604";"689,976105049027";"665,153050964558";"722,458028723999";"740,091353004896";"x";;;;;"x";;;"x";"x";;;;"x";"x";;;;;;;;;;;
"8,43_608,1739n";"608,173855042415";"609,181131474415";"1";"8,42985";"0,0838000000000001";"0";"1,81381497523948";"504";"LP110";"100 - 24,5 - 1,37";"2213,14704393484";"---";"1220,16141345543";"1335,47714618835";"2012,36724226838";"1926,07525175681";"2013,17056803637";"2061,15778043724";"2213,14704393484";"1602,22517685892";"1631,07575135114";"1486,2955444216";"1535,8054922118";"1030,31941544376";"1367,50123599016";"1551,83611990387";"1570,61444960973";"1683,90614572161";"1902,82019174808";"1922,84928543574";"1809,73010560327";"1797,18868029556";"1773,68928787351";"1815,4535614607";"x";;;;;"x";;;"x";"x";;;;"x";"x";;;;"M+H, M+Na";;;;;;;
"8,46_287,0551m/z";;"287,055143902475";"1";"8,4603";"0,110466666666666";"0";"1,93115304440703";"LP130";"LP110";"100 - 12,7";"6976,39938652612";"---";"3612,55645000847";"6976,39938652612";"4060,83256200398";"4143,43461223172";"3966,29571893258";"3881,1386827141";"4275,97102372782";"4268,94176551755";"4388,60259245481";"4168,92267136488";"4184,8070129103";"3050,48742632301";"7143,69003697647";"3131,5092564795";"3378,75597905555";"3317,58761175135";"3582,99064852584";"3715,09333284094";"4821,81440143761";"4835,54911226044";"4975,03576050247";"4946,80012159116";"x";;;;;"x";;;;;"x";;;;;;;;;;;;;;;
"8,46_393,1880m/z";;"393,188003065204";"1";"8,46411666666667";"0,0647500000000001";"0";"1,4252034647432";"504";"LP130";"100 - 6,46";"442,296878590794";"---";"324,849640198122";"310,339463474774";"425,528056600991";"408,674467850825";"403,414013121909";"378,709508336044";"442,296878590794";"385,805238823426";"400,480381164828";"340,669252887494";"315,218674013267";"274,307061102838";"317,781252258452";"328,145774983674";"333,252827898398";"337,433572073725";"349,617145328847";"384,280944765731";"435,771054956834";"441,266328135691";"406,541893247461";"372,615456370164";"x";;;;;;;;"x";"x";;;;"x";"x";;;;;;;;;;;
"8,46_445,2036m/z";;"445,203614711598";"1";"8,4603";"0,0456833333333329";"0";"Infinity";"LP110";"503";"100";"154,748129201486";"---";"154,748129201486";"109,593711619772";"10,9265576144732";"12,6923028621182";"19,9047929514357";"0";"0";"0";"4,01185601149481";"31,5181613698863";"32,9583916454918";"130,671237642538";"112,221715305678";"8,42601013184691";"10,3499145507856";"16,649261474616";"0";"0";"0";"4,42043369528457";"37,6125901776765";"38,9596402645061";"x";"x";;;;;"x";;"x";"x";;"x";"x";"x";"x";;;;;;;;;;;
"8,46_449,1079m/z";;"449,107867948648";"1";"8,4603";"0,0952333333333346";"0";"1,92018752766602";"LP130";"LP110";"100 - 19,1 - 1,57";"5059,52074404723";"---";"2634,90970082337";"5059,52074404723";"2914,97268769709";"2954,30601428956";"2823,71413807793";"2729,87053978328";"2908,19093387554";"2893,39869466318";"2923,75046400189";"2798,0391291855";"2787,42235051091";"2224,95039817008";"5180,84558073497";"2247,8799149019";"2409,08329535922";"2361,88113732872";"2520,16261601085";"2526,72450049727";"3268,12410694393";"3221,51269403666";"3339,07482203925";"3294,97183021683";"x";;;;;"x";;;;;"x";;;"x";;;;;;;;;;;;
"8,51_395,2037m/z";;"395,203695803487";"1";"8,506";"0,0885666666666669";"0";"1,28791922213733";"500";"LP110";"100 - 13,9";"963,420510316059";"---";"748,044204757841";"762,086145991972";"963,420510316059";"909,717777387378";"907,604289759674";"894,019745445688";"939,298463503117";"921,237262466908";"929,418167744868";"827,609791560717";"814,991618467103";"631,657794840061";"780,360599617495";"742,941305722809";"741,827654411849";"759,160930362859";"825,341388030302";"816,090997797719";"1040,54712931071";"1024,07249261627";"987,638446027725";"963,389858813366";"x";;;;;;;;"x";"x";"x";;;"x";;;;;;;;;;;;
"8,52_271,0601m/z";;"271,060144726536";"1";"8,52123333333333";"0,0999833333333324";"0";"1,75896708408247";"LP130";"LP110";"100 - 12,4";"3854,04052317505";"---";"2191,08166267104";"3854,04052317505";"2635,29562149976";"2730,39173773647";"2582,79865490551";"2630,72355235067";"2901,95228001584";"2646,73918948155";"2643,5843502483";"2525,23028413357";"2487,50583812739";"1850,17650368045";"3946,45853284767";"2032,20706746251";"2226,49281873717";"2160,36862311129";"2428,6320736";"2521,30416878046";"2989,5196143872";"2912,81374622676";"3013,51499114164";"2940,44483880505";"x";;;;;"x";;;;;;;;"x";"x";;;;;;;;;;;
"8,52_433,1129m/z";;"433,112868075996";"1";"8,52123333333333";"0,153283333333334";"0";"1,77739649945502";"LP130";"LP110";"100 - 17 - 0,689";"3603,80029518378";"---";"2027,57251760581";"3603,80029518378";"2368,96285497399";"2397,19064738258";"2375,00576612609";"2336,77451537373";"2547,45281824882";"2332,47536089834";"2303,39563159264";"2141,78731130127";"2128,55301309191";"1712,10735569271";"3690,21766639088";"1826,82467088626";"1954,78461488678";"1986,56133225953";"2157,26412292037";"2213,30428300056";"2634,55533102464";"2537,97933781517";"2555,92854679305";"2516,131872149";"x";;;;;"x";;;;;;;;"x";"x";;;;;;;;;;;
"8,66_519,2406m/z";;"519,24056297568";"1";"8,65556666666667";"0,0609333333333346";"0";"3,67584368604176";"500";"506";"100 - 8,46";"323,61719492445";"---";"280,159471927418";"301,552650946831";"323,61719492445";"290,16610177861";"285,182081307302";"256,82373197475";"272,322965047962";"100,326811806375";"88,0388891816367";"121,520033580355";"142,692617112303";"236,5701292994";"308,78373625702";"249,557258514922";"236,615403175305";"238,539082076611";"237,094601665081";"236,602452686209";"113,320183921424";"97,0049949746145";"145,017444634394";"168,674888352953";"x";"x";;;;"x";;;;;"x";;"x";;;;;;;;;;;;;
"8,70_587,2095m/z";;"587,209489056076";"1";"8,69841666666667";"0,0618833333333342";"0";"1,95784899277811";"LP130";"503";"100 - 16,2";"296,014223439207";"---";"242,164989141396";"296,014223439207";"182,850097004492";"190,741271393306";"202,173978598056";"151,193592831271";"166,263375378064";"177,456357690973";"158,378949115905";"198,995708739128";"223,178998594664";"204,48711727944";"303,112499962386";"141,004772438874";"155,539611816311";"169,107382390515";"139,578941521521";"144,454663966402";"200,438813209544";"174,508666634536";"237,47400592575";"263,81668114652";"x";;;;;;;;"x";"x";;;;"x";"x";;;;;;;;;;;
"8,72_463,1228m/z";;"463,122796069134";"1";"8,72125";"0,0418833333333328";"0";"3,68446801619906";"LP130";"LP110";"100 - 2,89";"202,05163815919";"---";"54,838754813681";"202,05163815919";"102,850110455499";"102,12074317737";"96,1696256134709";"105,850983475197";"126,049266085934";"88,6709352224893";"92,5632424889574";"95,1957200686582";"111,153653636314";"46,3065240223312";"206,896737772823";"79,3128177543947";"83,2741683861863";"80,4405876846421";"97,7195392728598";"109,515425957469";"100,154749333505";"101,990120001971";"113,602997446173";"131,39313369221";"x";"x";;;;"x";;;"x";"x";;;;"x";"x";;;;;;;;;;;
"8,73_301,0702m/z";;"301,070206561846";"1";"8,72506666666667";"0,0847333333333342";"0";"3,7526334633824";"LP130";"LP110";"100 - 5,67";"688,600691901427";"---";"183,49798844483";"688,600691901427";"342,050064811172";"354,92085840763";"355,400933202161";"363,141026083023";"414,206427254689";"338,037077861703";"327,706959194846";"350,592605148759";"357,621210125823";"154,947975001251";"705,113000223574";"263,771758076872";"289,419547950922";"297,273278835012";"335,244629713067";"359,875108548376";"381,816417225321";"361,081474622614";"418,384049184523";"422,738883842507";"x";"x";;;;"x";;;"x";"x";;;;"x";"x";;;;;;;;;;;
"8,73_449,1072m/z";;"449,107190873905";"1";"8,73268333333333";"0,0533166666666656";"0";"2,09849606434285";"505";"500";"100";"57,1223215824066";"---";"27,6351007997712";"47,7097127268965";"27,2205998157517";"49,4579453159475";"31,8509730708374";"48,1499615363035";"47,7891330607153";"57,1223215824066";"39,1828218934343";"35,6190105569335";"51,0775869321357";"23,3354215169906";"48,8537683396381";"20,9911536583731";"40,3303886960711";"26,6415822646915";"44,451094386251";"41,520648440066";"64,5202600500235";"43,1733007560096";"42,5063895983571";"60,3780801520769";"x";"x";;;;"x";;;;;"x";;;"x";"x";;;;;;;;;;;
"8,84_587,2097m/z";;"587,209660038389";"1";"8,83555";"0,0657833333333322";"0";"1,42234344838828";"LP130";"506";"100 - 18,1";"398,59831206463";"---";"390,707755064638";"398,59831206463";"331,460301688905";"312,48180732254";"291,366722310046";"304,564634073456";"326,01730647982";"291,209756474267";"280,240551265097";"290,393877612494";"298,216484109761";"329,918469284757";"408,156504937373";"255,605466870583";"254,812703383883";"243,712193167621";"281,16806045018";"283,253725287881";"328,924467639471";"308,780966228095";"346,545148384856";"352,517412464552";"x";;;;;;;;"x";"x";;;;"x";"x";;;;;;;;;;;
"8,91_343,0596m/z";;"343,05960967109";"1";"8,91268333333333";"0,0647666666666673";"0";"8,10628918594279";"504";"507";"100 - 0,914";"213,615220185093";"---";"181,432241229605";"77,3089626801382";"79,0040817049348";"86,0188463101634";"92,5625330560575";"194,787906513074";"213,615220185093";"54,4932866823552";"56,6748919916254";"26,3517887513224";"30,0550609675385";"153,2036324579";"79,1627938523301";"60,9239630989797";"70,1439068023287";"77,4234537060047";"179,824351701395";"185,595383106952";"61,5507376158346";"62,4468080406127";"31,447235107413";"35,5276548691437";"x";"x";;;;;;;"x";"x";;;"x";"x";"x";;;;;;;;;;;
"8,91_358,0474n";"358,047422262039";"341,044134012039";"1";"8,90886666666667";"0,0495333333333328";"0";"41,9393644132198";"504";"505";"100";"154,588507552144";"---";"117,228512172308";"32,0277499049965";"11,0692619508923";"37,8827398165099";"44,8460211688726";"148,43194968528";"154,588507552144";"3,68600024618914";"4,34340759697827";"4,31050648541399";"6,56716787052199";"98,9892081512919";"32,7957597073619";"8,53605651854539";"30,8914090933602";"37,5112232696131";"137,029447062404";"134,311184653472";"4,16337585448946";"4,78575134277662";"5,14399656729337";"7,76295459269343";"x";"x";;;;"x";"x";"x";"x";"x";"x";"x";"x";"x";;;;;"M+H-H2O, M+H";;;;;;;
"8,91_396,0628n";"396,062808335412";"379,059520085412";"1";"8,91268333333333";"0,0457333333333327";"0";"41,4369003495182";"504";"505";"100";"140,841672445416";"---";"75,8091972117583";"7,69688687909099";"16,0113783433471";"22,8463319742969";"37,8020342567119";"124,046159511511";"140,841672445416";"3,39894324279623";"7,96070048713429";"5,1856070478156";"9,03670878123928";"64,0142254091471";"7,88145446777187";"12,3471674159457";"18,6299985354582";"31,6193167217543";"114,516966758961";"122,36751731586";"3,83914196491668";"8,77143859863631";"6,18830871582225";"10,6821633494468";"x";"x";;;;"x";"x";"x";"x";;"x";"x";"x";"x";;;;;"M+H-H2O, M+H";;;;;;;
"8,91_438,0735n";"438,07352106002";"439,080711216469";"1";"8,90886666666667";"0,0723666666666674";"0";"6,90727020976157";"504";"507";"100 - 8,86";"511,121810005665";"---";"460,777759370792";"173,301419128217";"219,709015979821";"197,291129046013";"232,948221293152";"481,847001298746";"511,121810005665";"118,486574734258";"129,032791694147";"73,9976567419257";"74,9886933749531";"389,086449095238";"177,457102529302";"169,428511707284";"160,880680947875";"194,848339081903";"444,831643703674";"444,078132916391";"133,831826202341";"142,173821435062";"88,3060247226749";"88,6430548316258";"x";"x";;;;"x";;;"x";"x";"x";;"x";"x";;;;;"M+H-H2O, M+H";;;;;;;
"8,91_492,1054n";"492,105354477048";"515,094575157048";"1";"8,90886666666667";"0,0876833333333344";"0";"5,90176713027856";"504";"507";"100 - 20,7 - 0,156";"3878,84514248158";"---";"3488,76595922815";"1574,67146308503";"1975,19894324906";"1884,3931005303";"1911,39563656648";"3628,01740626331";"3878,84514248158";"1115,98792533191";"1017,10627485036";"657,234529397384";"665,438002022032";"2945,95720213155";"1612,43131579843";"1523,17380234967";"1536,62481761199";"1598,7770288432";"3349,31408074294";"3370,05832078647";"1260,52004121062";"1120,69098097035";"784,319006262234";"786,604681926469";"x";"x";;;;"x";;;"x";"x";"x";;"x";"x";"x";;;;"M+H-2H2O, M+H-H2O, M+H, M+Na, M+K, 2M+Na";;;;;;;
"8,92_373,0701m/z";;"373,070065321046";"1";"8,91648333333333";"0,0419166666666655";"0";"Infinity";"504";"LP130";"100";"70,3550502435229";"---";"44,6708951584313";"0";"10,6336770887946";"10,7115597637667";"25,1381344503957";"51,2967969963182";"70,3550502435229";"6,47717525882348";"0";"2,41622997068154";"0";"37,7206573486399";"0";"8,20015544239563";"8,73472130825882";"21,0266629986977";"47,3561907889896";"61,1266018036605";"7,3160372427437";"0";"2,88343811035548";"0";"x";"x";;;;;"x";"x";"x";"x";;"x";"x";"x";"x";;;;;;;;;;;
"8,95_461,1416m/z";;"461,141570136687";"1";"8,94698333333333";"0,08385";"0";"2,093133866074";"LP130";"503";"100 - 17,6";"1287,35189545207";"---";"1240,3303467527";"1287,35189545207";"842,071921854642";"811,294707892654";"783,602104480997";"615,035624963016";"694,381794345985";"749,036309048015";"752,880874535383";"880,404128339981";"953,99623636682";"1047,35031261508";"1318,2219652426";"649,363394734004";"661,568747091194";"655,4399415957";"567,788752967647";"603,299966324819";"846,044350227749";"829,556189652852";"1050,64122495499";"1127,70521639298";"x";"x";;;;;;;"x";"x";;;;"x";"x";;;;;;;;;;;
"9,05_287,0548m/z";;"287,054786120115";"1";"9,0508";"0,0571166666666656";"0";"1,79694494913208";"LP130";"502";"100 - 1,01";"251,271567439323";"---";"161,682052195846";"251,271567439323";"163,315866995466";"152,630973324046";"139,832646270375";"158,373110051291";"184,378343418265";"180,353024809074";"188,679265638249";"175,866906753421";"171,428021620301";"136,526328130976";"257,296936921149";"125,940959499668";"124,462640772777";"116,962296273222";"146,206930151465";"160,193497699683";"203,710629034969";"207,894844939387";"209,872962191638";"202,642596320274";"x";;;;;"x";;;;;"x";;;;;;;;;;;;;;;
"9,33_287,0546m/z";;"287,054571800969";"1";"9,32983333333333";"0,0812999999999988";"0";"13,0961347275425";"508";"502";"100";"89,26005963874";"---";"48,4761233077757";"47,6520186183701";"14,5434126623722";"42,6170420599838";"6,81575606052807";"32,7405043490394";"31,130689074684";"78,8212216666132";"83,3564814618884";"61,408065457413";"89,26005963874";"40,9338391451037";"48,7946907545634";"11,215146322247";"34,7519869735015";"5,70100402831599";"30,2253875732658";"27,0472869872901";"89,0293947884072";"91,8457188689589";"73,2820792605119";"105,513031428199";"x";"x";;;;"x";;;"x";;"x";;;"x";;;;;;;;;;;;
"9,38_709,2456m/z";;"709,245612563668";"1";"9,38443333333333";"0,0586000000000002";"0";"1,72584036358657";"LP130";"503";"100 - 29,3 - 0,173";"529,978456127395";"---";"397,864772848986";"529,978456127395";"446,830640162047";"404,112152106134";"429,835677826756";"307,084286188564";"320,338730428158";"432,873943973461";"417,858144181121";"436,91734108261";"433,739024929798";"335,961943778027";"542,687080696892";"344,573252992138";"329,532496085942";"359,533837338423";"283,4941535646";"278,320006160111";"488,93565002878";"460,413887012628";"521,400747296182";"512,716656859499";"x";;;;;"x";;;;;;;;"x";"x";;;;;;;;;;;
"9,42_555,2194m/z";;"555,219441858255";"1";"9,4227";"0,072516666666667";"0";"2,25922758377698";"LP130";"503";"100 - 9,38";"289,620546563929";"---";"279,729879154322";"289,620546563929";"179,266708239695";"167,214090021775";"164,289949769424";"128,194498262871";"145,860777250004";"189,436446931282";"206,171554484262";"227,068540153663";"244,57605422548";"236,2073758391";"296,565505837912";"138,24144375807";"136,354415917547";"137,419481731679";"118,346631238419";"126,728267819754";"213,970449385994";"227,16859324965";"270,975068717145";"289,109832555813";"x";"x";;;;"x";;;"x";;;;;"x";"x";;;;;;;;;;;
"9,44_709,2457m/z";;"709,245713906056";"1";"9,43791666666667";"0,0647666666666673";"0";"1,8222788571637";"LP130";"503";"100 - 29,5 - 0,319";"670,840019831346";"---";"556,047149862027";"670,840019831346";"621,731250789956";"495,508250667568";"500,77194032785";"368,132471709341";"394,275071142532";"521,685826322363";"494,359703091502";"543,69322974997";"529,514319596321";"469,533102823317";"686,926435910457";"479,447782483924";"404,061273145722";"418,868108500864";"339,852633823143";"342,558141759813";"589,249600616673";"544,706560473569";"648,823083078108";"625,931253814663";"x";;;;;"x";;;"x";"x";;;;"x";"x";;;;;;;;;;;
"9,49_242,0571m/z";;"242,057137088893";"1";"9,49126666666667";"0,0380666666666674";"0";"Infinity";"504";"500";"100";"51,1098718699781";"---";"19,5343515992139";"27,4167775666837";"0";"25,1643374787352";"7,76776479038321";"49,5628301453433";"51,1098718699781";"5,76154783379324";"27,7296939738468";"5,2714933808462";"25,3689175042612";"16,495048522947";"28,0742185040878";"0";"20,5202117741283";"6,49730682373553";"45,7554268071284";"44,4058070489387";"6,50772857665999";"30,5537569769982";"6,2908022403725";"29,988232147279";;"x";;"x";"x";;"x";;"x";"x";;"x";;"x";"x";;;;;;;;;;;
"9,49_285,0756m/z";;"285,075588081143";"1";"9,49126666666667";"0,0923666666666669";"0";"1,65375291329521";"504";"LP110";"100 - 13";"2166,04859199086";"---";"1309,77764246224";"1548,84389992194";"1790,19279823481";"1749,05637943039";"1829,43397421063";"1922,91595139023";"2166,04859199086";"1406,07245567872";"1364,08256567222";"1397,37821701761";"1507,57208348209";"1105,99246957115";"1585,98442028327";"1380,5063944298";"1426,26474236133";"1530,22061879733";"1775,19806298555";"1881,92872170103";"1588,17355416289";"1503,00422526905";"1667,57868846095";"1782,0792554757";"x";;;;;"x";;;"x";;"x";;;"x";;;;;;;;;;;;
